ID,Count
18898,591.2618715
18899,655.4913105
18900,662.4360593
18901,585.87305
18902,626.4410088
18903,618.5285491
18904,602.7415792
18905,616.7828746
18906,631.9626534
18907,670.5762157
18908,644.4005846
18909,601.4797601
18910,603.6618533
18911,589.3928612
18912,549.1963655
18913,438.2874321
18914,370.9261634
18915,306.4830371
18916,257.9676985
18917,230.9236424
18918,248.3056215
18919,287.9689359
18920,331.6141972
18921,428.5179986
18922,608.2326324
18923,674.3056242
18924,681.4497055
18925,602.6891377
18926,644.421503
18927,636.281935
18928,620.0418378
18929,634.486155
18930,650.1016332
18931,689.8235056
18932,662.8965655
18933,618.7438012
18934,620.9885261
18935,606.3099767
18936,533.1872799
18937,425.5113443
18938,360.1136579
18939,297.5490502
18940,250.4479347
18941,224.1922134
18942,241.0675074
18943,279.5746354
18944,321.9476364
18945,416.02669
18946,590.5026385
18947,654.6496012
18948,661.5854323
18949,585.1207367
18950,625.6366027
18951,617.7343033
18952,601.9676052
18953,615.9908703
18954,631.1511569
18955,669.715136
18956,643.5731168
18957,600.7074064
18958,602.8866976
18959,588.6360282
18960,520.561421
18961,415.4352484
18962,351.5861773
18963,290.5030975
18964,244.5173351
18965,218.8833484
18966,235.359036
18967,272.9543163
18968,314.323926
18969,406.1751904
18970,576.5195536
18971,639.1475181
18972,645.919109
18973,571.2650951
18974,610.8215466
18975,603.1063734
18976,587.7130303
18977,601.4042249
18978,616.2055164
18979,653.8563015
18980,628.3333246
18981,586.4826729
18982,588.6103586
18983,574.6971446
18984,405.1420325
18985,323.3245379
18986,273.6321454
18987,226.092466
18988,190.3027119
18989,170.3523179
18990,183.1749998
18991,212.4346178
18992,244.631717
18993,316.117629
18994,448.6930731
18995,497.4351039
18996,502.705291
18997,444.6036383
18998,475.3895945
18999,469.3850371
19000,457.4047211
19001,468.0602906
19002,479.5798253
19003,508.8826414
19004,489.0186439
19005,456.4471598
19006,458.1030929
19007,447.2747304
19008,399.6104346
19009,318.9100333
19010,269.8961149
19011,223.0055174
19012,187.7044179
19013,168.0264162
19014,180.674024
19015,209.5341463
19016,241.2916432
19017,311.8015239
19018,442.566852
19019,490.6433845
19020,495.8416152
19021,438.5332522
19022,468.8988731
19023,462.9762987
19024,451.1595557
19025,461.6696396
19026,473.0318925
19027,501.9346234
19028,482.3418385
19029,450.2150684
19030,451.8483923
19031,441.1678746
19032,548.9221555
19033,438.0685982
19034,370.7409625
19035,306.3300123
19036,257.8388971
19037,230.8083438
19038,248.1816442
19039,287.825155
19040,331.4486245
19041,428.3040426
19042,607.9289461
19043,673.9689481
19044,681.1094623
19045,602.3882192
19046,644.0997478
19047,635.9642438
19048,619.7322552
19049,634.1693605
19050,649.7770419
19051,689.4790815
19052,662.5655859
19053,618.4348666
19054,620.6784709
19055,606.0072503
19056,542.6046057
19057,433.026863
19058,366.4741016
19059,302.8044575
19060,254.871427
19061,228.1519686
19062,245.3253195
19063,284.5125728
19064,327.6339795
19065,423.3746877
19066,600.9322866
19067,666.2122337
19068,673.2705677
19069,595.455328
19070,636.6867983
19071,628.6449259
19072,612.5997513
19073,626.8706999
19074,642.2987523
19075,681.5438608
19076,654.9401128
19077,611.3172945
19078,613.535077
19079,599.0327077
19080,557.9281508
19081,445.2558536
19082,376.8235943
19083,311.3558736
19084,262.0691797
19085,234.5951446
19086,252.2534833
19087,292.5474129
19088,336.8865992
19089,435.3310939
19090,617.9030475
19091,685.0265473
19092,692.2842137
19093,612.2714156
19094,654.6672923
19095,646.3983116
19096,629.9000098
19097,644.5739802
19098,660.437732
19099,700.7911506
19100,673.4360936
19101,628.5813354
19102,630.8617497
19103,615.949823
19104,541.9190653
19105,432.4797659
19106,366.011089
19107,302.4218867
19108,254.549416
19109,227.8637156
19110,245.0153693
19111,284.1531124
19112,327.2200384
19113,422.8397854
19114,600.1730536
19115,665.3705243
19116,672.4199406
19117,594.7030147
19118,635.8823921
19119,627.85068
19120,611.8257773
19121,626.0786956
19122,641.4872559
19123,680.6827811
19124,654.1126449
19125,610.5449407
19126,612.7599213
19127,598.2758746
19128,529.2932064
19129,422.4036699
19130,357.4836082
19131,295.375934
19132,248.6188163
19133,222.5548507
19134,239.3068979
19135,277.5327933
19136,319.5963279
19137,412.9882857
19138,586.1899686
19139,649.8684412
19140,656.7536172
19141,580.847373
19142,621.0673359
19143,613.22275
19144,597.5712023
19145,611.49205
19146,626.5416152
19147,664.8239465
19148,638.8728526
19149,596.3202072
19150,598.4835822
19151,584.3369909
19152,413.8738179
19153,330.2929595
19154,279.5295764
19155,230.9653025
19156,194.4041931
19157,174.0238201
19158,187.1228617
19159,217.0130948
19160,249.904119
19161,322.9307244
19162,458.3634882
19163,508.156027
19164,513.5397993
19165,454.1859162
19166,485.6353839
19167,479.5014138
19168,467.2628932
19169,478.1481159
19170,489.9159242
19171,519.8502865
19172,499.5581721
19173,466.2846941
19174,467.9763166
19175,456.9145768
19176,408.3422199
19177,325.8784549
19178,275.7935458
19179,227.8783539
19180,191.8058992
19181,171.6979184
19182,184.6218858
19183,214.1126233
19184,246.5640451
19185,318.6146192
19186,452.237267
19187,501.3643076
19188,506.6761235
19189,448.1155301
19190,479.1446623
19191,473.0926754
19192,461.0177277
19193,471.7574648
19194,483.3679914
19195,512.9022684
19196,492.8813666
19197,460.0526027
19198,461.7216159
19199,450.8077209
19200,557.6539409
19201,445.0370198
19202,376.6383935
19203,311.2028488
19204,261.9403783
19205,234.479846
19206,252.1295061
19207,292.403632
19208,336.7210265
19209,435.1171379
19210,617.5993612
19211,684.6898712
19212,691.9439707
19213,611.9704971
19214,654.3455372
19215,646.0806206
19216,629.5904272
19217,644.2571857
19218,660.1131408
19219,700.4467266
19220,673.105114
19221,628.272401
19222,630.5516945
19223,615.6470967
19224,551.3363911
19225,439.9952845
19226,372.3715326
19227,307.677294
19228,258.9729082
19229,231.8234708
19230,249.2731814
19231,289.0910498
19232,332.9063814
19233,430.187783
19234,610.6027017
19235,676.9331568
19236,684.105076
19237,605.0376059
19238,646.9325876
19239,638.7613025
19240,622.4579233
19241,636.958525
19242,652.6348512
19243,692.5115059
19244,665.4796409
19245,621.1548287
19246,623.4083006
19247,608.672554
19248,566.6599362
19249,452.2242752
19250,382.7210253
19251,316.2287101
19252,266.170661
19253,238.2666468
19254,256.2013452
19255,297.1258899
19256,342.1590012
19257,442.1441893
19258,627.5734626
19259,695.7474704
19260,703.118722
19261,621.8536935
19262,664.9130816
19263,656.5146883
19264,639.7581818
19265,654.6618054
19266,670.7738309
19267,711.7587957
19268,683.9756218
19269,638.4188697
19270,640.7349734
19271,625.5896694
19272,550.6508507
19273,439.4481874
19274,371.9085199
19275,307.2947232
19276,258.6508972
19277,231.5352178
19278,248.9632312
19279,288.7315894
19280,332.4924404
19281,429.6528807
19282,609.8434686
19283,676.0914474
19284,683.2544489
19285,604.2852926
19286,646.1281814
19287,637.9670567
19288,621.6839493
19289,636.1665208
19290,651.8233547
19291,691.6504261
19292,664.6521731
19293,620.382475
19294,622.6331449
19295,607.915721
19296,538.0249918
19297,429.3720915
19298,363.3810392
19299,300.2487706
19300,252.7202975
19301,226.2263529
19302,243.2547598
19303,282.1112704
19304,324.8687299
19305,419.801381
19306,595.8603837
19307,660.5893643
19308,667.5881256
19309,590.4296509
19310,631.3131252
19311,623.3391267
19312,607.4293743
19313,621.5798753
19314,636.8777141
19315,675.7915916
19316,649.4123808
19317,606.1577415
19318,608.3568058
19319,593.9768373
19320,422.6056033
19321,337.261381
19322,285.4270074
19323,235.838139
19324,198.5056743
19325,177.6953224
19326,191.0707236
19327,221.5915718
19328,255.176521
19329,329.7438197
19330,468.0339032
19331,518.8769501
19332,524.3743076
19333,463.7681941
19334,495.8811732
19335,489.6177905
19336,477.1210652
19337,488.2359411
19338,500.2520231
19339,530.8179316
19340,510.0977002
19341,476.1222284
19342,477.8495402
19343,466.5544231
19344,417.0740053
19345,332.8468764
19346,281.6909768
19347,232.7511905
19348,195.9073804
19349,175.3694207
19350,188.5697477
19351,218.6911004
19352,251.8364471
19353,325.4277145
19354,461.9076821
19355,512.0852307
19356,517.5106318
19357,457.697808
19358,489.3904517
19359,483.2090521
19360,470.8758998
19361,481.84529
19362,493.7040903
19363,523.8699135
19364,503.4208948
19365,469.890137
19366,471.5948395
19367,460.4475673
19368,566.3857263
19369,452.0054414
19370,382.5358245
19371,316.0756853
19372,266.0418595
19373,238.1513483
19374,256.0773679
19375,296.9821091
19376,341.9934285
19377,441.9302333
19378,627.2697763
19379,695.4107943
19380,702.778479
19381,621.552775
19382,664.5913265
19383,656.1969972
19384,639.4485993
19385,654.3450109
19386,670.4492397
19387,711.4143717
19388,683.6446422
19389,638.1099353
19390,640.4249182
19391,625.2869431
19392,560.0681765
19393,446.9637061
19394,378.2689635
19395,312.5501305
19396,263.0743894
19397,235.4949731
19398,253.2210433
19399,293.6695269
19400,338.1787834
19401,437.0008783
19402,620.2731168
19403,687.6540799
19404,694.9395843
19405,614.6198838
19406,657.1783769
19407,648.8776792
19408,632.3160954
19409,647.0463503
19410,662.9709501
19411,703.479151
19412,676.0191691
19413,630.992363
19414,633.2815243
19415,618.3124004
19416,575.3917216
19417,459.1926968
19418,388.6184563
19419,321.1015467
19420,270.2721422
19421,241.9381491
19422,260.1492071
19423,301.704367
19424,347.4314031
19425,448.9572846
19426,637.2438776
19427,706.4683935
19428,713.9532303
19429,631.4359714
19430,675.1588709
19431,666.631065
19432,649.6163539
19433,664.7496306
19434,681.1099298
19435,722.7264408
19436,694.5151499
19437,648.256404
19438,650.608197
19439,635.2295158
19440,559.3826361
19441,446.416609
19442,377.8059509
19443,312.1675597
19444,262.7523784
19445,235.2067201
19446,252.911093
19447,293.3100665
19448,337.7648424
19449,436.465976
19450,619.5138837
19451,686.8123705
19452,694.0889572
19453,613.8675705
19454,656.3739707
19455,648.0834333
19456,631.5421214
19457,646.254346
19458,662.1594536
19459,702.6180712
19460,675.1917012
19461,630.2200093
19462,632.5063685
19463,617.5555673
19464,546.7567772
19465,436.340513
19466,369.2784702
19467,305.1216071
19468,256.8217788
19469,229.8978551
19470,247.2026216
19471,286.6897474
19472,330.1411319
19473,426.6144764
19474,605.5307988
19475,671.3102874
19476,678.4226339
19477,600.0119289
19478,641.5589145
19479,633.4555034
19480,617.2875464
19481,631.6677005
19482,647.213813
19483,686.7592367
19484,659.9519089
19485,615.9952758
19486,618.2300295
19487,603.6166837
19488,431.3373887
19489,344.2298026
19490,291.3244383
19491,240.7109756
19492,202.6071556
19493,181.3668246
19494,195.0185855
19495,226.1700489
19496,260.448923
19497,336.5569151
19498,477.7043183
19499,529.5978732
19500,535.2088159
19501,473.3504721
19502,506.1269626
19503,499.7341672
19504,486.9792373
19505,498.3237663
19506,510.5881219
19507,541.7855767
19508,520.6372284
19509,485.9597627
19510,487.7227639
19511,476.1942695
19512,425.8057907
19513,339.815298
19514,287.5884078
19515,237.624027
19516,200.0088616
19517,179.0409229
19518,192.5176096
19519,223.2695774
19520,257.1088491
19521,332.2408099
19522,471.5780972
19523,522.8061538
19524,528.3451401
19525,467.2800859
19526,499.636241
19527,493.3254287
19528,480.7340718
19529,491.9331152
19530,504.0401892
19531,534.8375585
19532,513.9604229
19533,479.7276713
19534,481.4680632
19535,470.0874137
19536,575.1175117
19537,458.973863
19538,388.4332554
19539,320.9485218
19540,270.1433407
19541,241.8228505
19542,260.0252298
19543,301.5605861
19544,347.2658305
19545,448.7433286
19546,636.9401913
19547,706.1317174
19548,713.6129873
19549,631.135053
19550,674.8371158
19551,666.3133739
19552,649.3067713
19553,664.4328361
19554,680.7853386
19555,722.3820167
19556,694.1841703
19557,647.9474696
19558,650.2981418
19559,634.9267895
19560,568.7999619
19561,453.9321277
19562,384.1663945
19563,317.4229671
19564,267.1758706
19565,239.1664753
19566,257.1689051
19567,298.2480039
19568,343.4511854
19569,443.8139737
19570,629.9435318
19571,698.3750029
19572,705.7740926
19573,624.2021617
19574,667.4241662
19575,658.9940559
19576,642.1742674
19577,657.1341755
19578,673.307049
19579,714.446796
19580,686.5586972
19581,640.8298973
19582,643.1547479
19583,627.9522468
19584,584.123507
19585,466.1611184
19586,394.5158872
19587,325.9743832
19588,274.3736234
19589,245.6096513
19590,264.097069
19591,306.282844
19592,352.7038051
19593,455.77038
19594,646.9142927
19595,717.1893166
19596,724.7877386
19597,641.0182493
19598,685.4046603
19599,676.7474417
19600,659.4745259
19601,674.8374558
19602,691.4460287
19603,733.6940858
19604,705.054678
19605,658.0939383
19606,660.4814207
19607,644.8693622
19608,568.1144215
19609,453.3850306
19610,383.7033818
19611,317.0403963
19612,266.8538596
19613,238.8782223
19614,256.8589549
19615,297.8885435
19616,343.0372443
19617,443.2790714
19618,629.1842988
19619,697.5332936
19620,704.9234655
19621,623.4498484
19622,666.61976
19623,658.19981
19624,641.4002934
19625,656.3421712
19626,672.4955525
19627,713.5857163
19628,685.7312293
19629,640.0575436
19630,642.3795922
19631,627.1954137
19632,555.4885626
19633,443.3089346
19634,375.1759011
19635,309.9944436
19636,260.92326
19637,233.5693574
19638,251.1504835
19639,291.2682245
19640,335.4135339
19641,433.4275717
19642,615.2012139
19643,682.0312105
19644,689.2571422
19645,609.5942068
19646,651.8047039
19647,643.5718801
19648,627.1457184
19649,641.7555257
19650,657.5499119
19651,697.7268818
19652,670.4914371
19653,625.8328101
19654,628.1032531
19655,613.2565301
19656,440.0691741
19657,351.1982242
19658,297.2218693
19659,245.5838121
19660,206.7086368
19661,185.0383268
19662,198.9664474
19663,230.7485259
19664,265.7213249
19665,343.3700104
19666,487.3747334
19667,540.3187963
19668,546.0433242
19669,482.93275
19670,516.3727519
19671,509.8505439
19672,496.8374093
19673,508.4115915
19674,520.9242208
19675,552.7532217
19676,531.1767565
19677,495.797297
19678,497.5959875
19679,485.8341159
19680,434.5375761
19681,346.7837196
19682,293.4858387
19683,242.4968635
19684,204.1103428
19685,182.7124252
19686,196.4654715
19687,227.8480545
19688,262.3812511
19689,339.0539052
19690,481.2485122
19691,533.5270769
19692,539.1796484
19693,476.8623638
19694,509.8820304
19695,503.4418054
19696,490.5922439
19697,502.0209404
19698,514.3762881
19699,545.8052036
19700,524.499951
19701,489.5652056
19702,491.3412868
19703,479.7272601
19704,583.8492971
19705,465.9422845
19706,394.3306864
19707,325.8213583
19708,274.244822
19709,245.4943528
19710,263.9730917
19711,306.1390631
19712,352.5382325
19713,455.5564239
19714,646.6106064
19715,716.8526405
19716,724.4474956
19717,640.7173309
19718,685.0829051
19719,676.4297506
19720,659.1649434
19721,674.5206613
19722,691.1214375
19723,733.3496618
19724,704.7236984
19725,657.7850039
19726,660.1713654
19727,644.5666359
19728,577.5317473
19729,460.9005492
19730,390.0638255
19731,322.2958036
19732,271.2773519
19733,242.8379775
19734,261.116767
19735,302.8264809
19736,348.7235874
19737,450.627069
19738,639.6139469
19739,709.095926
19740,716.6086009
19741,633.7844397
19742,677.6699556
19743,669.1104326
19744,652.0324395
19745,667.2220007
19746,683.6431479
19747,725.4144411
19748,697.0982254
19749,650.6674316
19750,653.0279715
19751,637.5920932
19752,592.8552924
19753,473.1295399
19754,400.4133182
19755,330.8472197
19756,278.4751046
19757,249.2811536
19758,268.0449308
19759,310.861321
19760,357.9762071
19761,462.5834753
19762,656.5847078
19763,727.9102397
19764,735.6222469
19765,650.6005273
19766,695.6504496
19767,686.8638184
19768,669.332698
19769,684.925281
19770,701.7821275
19771,744.6617309
19772,715.5942062
19773,667.9314726
19774,670.3546443
19775,654.5092086
19776,576.8462069
19777,460.3534521
19778,389.6008128
19779,321.9132328
19780,270.9553409
19781,242.5497246
19782,260.8068168
19783,302.4670206
19784,348.3096463
19785,450.0921667
19786,638.8547139
19787,708.2542167
19788,715.7579738
19789,633.0321263
19790,676.8655494
19791,668.3161867
19792,651.2584655
19793,666.4299964
19794,682.8316514
19795,724.5533613
19796,696.2707575
19797,649.8950779
19798,652.2528158
19799,636.8352601
19800,564.2203479
19801,450.2773562
19802,381.0733321
19803,314.8672801
19804,265.0247412
19805,237.2408596
19806,255.0983454
19807,295.8467015
19808,340.6859359
19809,440.2406671
19810,624.871629
19811,692.7521336
19812,700.0916505
19813,619.1764847
19814,662.0504932
19815,653.6882568
19816,637.0038905
19817,651.8433509
19818,667.8860108
19819,708.6945268
19820,681.0309652
19821,635.6703444
19822,637.9764767
19823,622.8963765
19824,448.8009595
19825,358.1666457
19826,303.1193003
19827,250.4566486
19828,210.810118
19829,188.7098291
19830,202.9143093
19831,235.327003
19832,270.9937269
19833,350.1831058
19834,497.0451485
19835,551.0397194
19836,556.8778325
19837,492.5150279
19838,526.6185412
19839,519.9669205
19840,506.6955814
19841,518.4994167
19842,531.2603197
19843,563.7208668
19844,541.7162846
19845,505.6348313
19846,507.4692111
19847,495.4739623
19848,443.2693615
19849,353.7521411
19850,299.3832697
19851,247.3697
19852,208.211824
19853,186.3839274
19854,200.4133334
19855,232.4265315
19856,267.6536531
19857,345.8670006
19858,490.9189273
19859,544.248
19860,550.0141567
