ID,Count
18511,200.10814157181704
18512,230.43701058520986
18513,297.7749668539882
18514,422.6577472682575
18515,468.5715315304823
18516,473.53591706666384
18517,418.80560111449927
18518,447.8052084269475
18519,442.1490642504784
18520,430.86390368735556
18521,440.9011859189791
18522,451.7523018450587
18523,479.35482798202395
18524,460.6434349569898
18525,429.9619046759996
18526,431.52175259037364
18527,421.3217036198592
18528,266.3406436991526
18529,212.55376789951575
18530,179.88595579382283
18531,148.6333386779303
18532,125.1051303357977
18533,111.98972793868441
18534,120.41936766053897
18535,139.6546600971567
18536,160.82105472721454
18537,207.815941194532
18538,294.97112695434487
18539,327.0141707033367
18540,330.47879522686145
18541,292.28272978308536
18542,312.5214380653143
18543,308.5740379934296
18544,300.6981702241058
18545,307.70314876893696
18546,315.2760985471329
18547,334.53978954541896
18548,321.4811842716419
18549,300.06866877379287
18550,301.1572803044086
18551,294.03870751290464
18552,265.38792925513883
18553,211.79345192973017
18554,179.2424943003769
18555,148.10166943416135
18556,124.65762272661064
18557,111.58913481137756
18558,119.9886212700677
18559,139.15510805733098
18560,160.24578938426063
18561,207.07257267922574
18562,293.9159997709253
18563,325.84442387273964
18564,329.296655252729
18565,291.2372191372724
18566,311.4035324990684
18567,307.4702524841624
18568,299.6225571067003
18569,306.60247847607764
18570,314.148339415945
18571,333.34312318173295
18572,320.3312292235486
18573,298.9953074160734
18574,300.0800249261794
18575,292.9869156427043
18576,413.85611078857255
18577,330.2788282501639
18578,279.5176170498737
18579,230.95542093925133
18580,194.39587575283545
18581,174.01637470444294
18582,187.11485589072498
18583,217.00381015296466
18584,249.89342714625622
18585,322.9169081673634
18586,458.34387760262
18587,508.1342861546289
18588,513.5178281132805
18589,454.16648438880316
18590,485.6146065407073
18591,479.4808988992929
18592,467.24290187853336
18593,478.1276588441126
18594,489.89496367176594
18595,519.8280453271096
18596,499.536799064924
18597,466.26474466473405
18598,467.9562947337092
18599,456.89502819571544
18600,404.2088031006168
18601,322.5797719939314
18602,273.00184409017004
18603,225.57167052474904
18604,189.86435675923215
18605,169.95991772397807
18606,182.75306313061392
18607,211.9452826323359
18608,244.0682170840342
18609,315.38946399166196
18610,447.6595254839626
18611,496.2892809039084
18612,501.54732831415964
18613,443.579510553604
18614,474.2945525293335
18615,468.30382638158824
18616,456.35110658560757
18617,466.982131404148
18618,478.4751312079755
18619,507.7104494589621
18620,487.89220792223625
18621,455.39575097691386
18622,457.0478696987141
18623,446.24444988311666
18624,419.1441095264042
18625,334.49892789685396
18626,283.08912117323933
18627,233.90642720105345
18628,196.87974664134782
18629,176.2398488680738
18630,189.5056943874536
18631,219.77655131657107
18632,253.08641159880892
18633,327.0429417290277
18634,464.2003136514615
18635,514.6269134078904
18636,520.0792429531942
18637,459.9695442775101
18638,491.8194911842296
18639,485.6074108006459
18640,473.2130441839994
18641,484.23687987668967
18642,496.15454008500353
18643,526.4700882399025
18644,505.91957291819034
18645,472.22238867918264
18646,473.9355523341278
18647,462.7329517383131
18648,399.7745159033428
18649,319.04097882050263
18650,270.0069350906748
18651,223.09708421439933
18652,187.78148998360047
18653,168.0954083876349
18654,180.74820929792543
18655,209.6201817288178
18656,241.39071832107965
18657,311.9295505716535
18658,442.74857132521026
18659,490.84484429694817
18660,496.045209409993
18661,438.7133153358533
18662,469.09140443883007
18663,463.1663982854431
18664,451.34480327436904
18665,461.85920268325697
18666,473.2261209631358
18667,502.14071933757793
18668,482.5398896287111
18669,450.3999281923535
18670,452.0339226950861
18671,441.3490195120004
18672,385.3477069798546
18673,307.5276305276393
18674,260.26309623749574
18675,215.04609827780035
18676,181.00495079065124
18677,162.02928800914026
18678,174.22548267311404
18679,202.05554169298398
18680,232.6795633309908
18681,300.67283498657406
18682,426.77094197276676
18683,473.13154718057206
18684,478.1442448189937
18685,422.8813077396747
18686,452.16313164936105
18687,446.4519433564054
18688,435.0569585608681
18689,445.19192099920645
18690,456.1486371487615
18691,484.0197838541925
18692,465.1262964438028
18693,434.14618153093573
18694,435.7212094774344
18695,425.42189629685294
18696,270.05460355878483
18697,215.51770217191347
18698,182.3943571022033
18699,150.70594106405542
18700,126.84964602761244
18701,113.55135724346759
18702,122.09854321407829
18703,141.6020602183237
18704,163.06360747299547
18705,210.71380932711793
18706,299.0843216588541
18707,331.5741863534265
18708,335.08712297919124
18709,296.35843640826073
18710,316.8793612877279
18711,312.87691709935666
18712,304.89122509761836
18713,311.9938838491643
18714,319.6724338508357
18715,339.20474541758756
18716,325.9640457584549
18717,304.252945628729
18718,305.3567371914693
18719,298.13890018989844
18720,269.10188911477104
18721,214.75738620212792
18722,181.75089560875733
18723,150.17427182028646
18724,126.4021384184254
18725,113.15076411616073
18726,121.667796823607
18727,141.10250817849797
18728,162.48834213004156
18729,209.9704408118116
18730,298.0291944754345
18731,330.40443952282936
18732,333.90498300505885
18733,295.3129257624478
18734,315.761455721482
18735,311.77313159008946
18736,303.81561198021285
18737,310.89321355630494
18738,318.5446747196478
18739,338.00807905390144
18740,324.8140907103616
18741,303.1795842710095
18742,304.27948181324007
18743,297.0871083196981
18744,417.57007064820476
18745,333.2427625225616
18746,282.02601835825413
18747,233.02802332537647
18748,196.14039144465022
18749,175.5780040092261
18750,188.79403144426428
18751,218.95121027413163
18752,252.13597989203717
18753,325.81477629994924
18754,462.45707230712924
18755,512.6943018047187
18756,518.1261558656104
18757,458.2421910139785
18758,489.9725297631209
18759,483.7837780052199
18760,471.43595675204585
18761,482.41839392433997
18762,494.2912989754688
18763,524.4930011992781
18764,504.01966055173705
18765,470.44902151967017
18766,472.15575162077
18767,460.99522087270924
18768,407.9227629602491
18769,325.5437062663291
18770,275.51024539855047
18771,227.64427291087412
18772,191.60887245104692
18773,171.52154702876123
18774,184.43223868415322
18775,213.89268275350287
18776,246.31076982981511
18777,318.2873321242478
18778,451.7727201884719
18779,500.8492965539981
18780,506.1556560664894
18781,447.65521717877937
18782,478.6524757517471
18783,472.60670548751534
18784,460.5441614591202
18785,471.27286648437536
18786,482.87146651167836
18787,512.3754053311307
18788,492.3750694090492
18789,459.58002783185
18790,461.2473265857749
18791,450.3446425601104
18792,422.8580693860365
18793,337.4628621692517
18794,285.59752248161976
18795,235.97902958717853
18796,198.6242623331626
18797,177.80147817285697
18798,191.1848699409929
18799,221.7239514377381
18800,255.32896434458985
18801,329.9408098616136
18802,468.3135083559707
18803,519.1869290579801
18804,524.687570705524
18805,464.04525090268555
18806,496.1774144066432
18807,489.9102899065729
18808,477.4060990575118
18809,488.527614956917
18810,500.5508753887064
18811,531.135044112071
18812,510.40243440500336
18813,476.40666553411876
18814,478.1350092211885
18815,466.83314441530683
18816,403.488475762975
18817,322.0049130929003
18818,272.51533639905523
18819,225.16968660052447
18820,189.5260056754152
18821,169.6570376924181
18822,182.42738485146475
18823,211.56758184998483
18824,243.63327106686057
18825,314.82741870423945
18826,446.86176602971943
18827,495.40485994703795
18828,500.6535371623228
18829,442.7890219610287
18830,473.4493276612437
18831,467.4692773913701
18832,455.5378581478816
18833,466.1499377634842
18834,477.6224562668385
18835,506.8056752097465
18836,487.0227511155241
18837,454.58420504728963
18838,456.2333795821469
18839,445.4492121889941
18840,389.061666839487
18841,310.4915648000371
18842,262.77149754587623
18843,217.11870066392555
18844,182.749466482466
18845,163.59091731392346
18846,175.9046582266534
18847,204.00294181415103
18848,234.92211607677177
18849,303.57070311916
18850,430.88413667727593
18851,477.69156283066195
18852,482.7525725713235
18853,426.9570143648502
18854,456.5210548717748
18855,450.7548224623325
18856,439.2500134343808
18857,449.4826560794338
18858,460.5449724524644
18859,488.6847397263611
18860,469.6091579306159
18861,438.3304583858719
18862,439.9206663644951
18863,429.52208897384673
18864,273.7685634184171
18865,218.48163644431122
18866,184.90275841058371
18867,152.7785434501805
18868,128.5941617194272
18869,115.11298654825077
18870,123.77771876761759
18871,143.54946033949068
18872,165.30616021877643
18873,213.6116774597038
18874,303.19751636336326
18875,336.1342020035163
18876,339.6954507315211
18877,300.43414303343616
18878,321.23728451014154
18879,317.17979620528365
18880,309.08427997113085
18881,316.2846189293916
18882,324.0687691545385
18883,343.86970128975605
18884,330.44690724526794
18885,308.43722248366515
18886,309.55619407853
18887,302.23909286689224
18888,272.8158489744033
18889,217.72132047452564
18890,184.25929691713776
18891,152.24687420641158
18892,128.14665411024015
18893,114.7123934209439
18894,123.3469723771463
18895,143.04990829966496
18896,164.73089487582251
18897,212.86830894439754
18898,302.1423891799437
18899,334.96445517291914
18900,338.5133107573887
18901,299.3886323876232
18902,320.11937894389564
18903,316.0760106960165
18904,308.00866685372534
18905,315.18394863653225
18906,322.9410100233506
18907,342.67303492607
18908,329.2969521971746
18909,307.3638611259456
18910,308.47893870030083
18911,301.1873009966919
18912,421.2840305078371
18913,336.2066967949593
18914,284.53441966663456
18915,235.10062571150155
18916,197.88490713646496
18917,177.1396333140093
18918,190.47320699780357
18919,220.89861039529865
18920,254.37853263781813
18921,328.71264443253517
18922,466.57026701163846
18923,517.2543174548084
18924,522.7344836179401
18925,462.31789763915395
18926,494.3304529855346
18927,488.0866571111469
18928,475.62901162555835
18929,486.7091290045672
18930,498.68763427917156
18931,529.1579570714466
18932,508.50252203855
18933,474.6332983746063
18934,476.35520850783075
18935,465.095413549703
18936,411.63672281988136
18937,328.50764053872683
18938,278.0186467069309
18939,229.7168752969992
18940,193.35338814286166
18941,173.08317633354443
18942,186.11141423769254
18943,215.84008287466986
18944,248.55332257559604
18945,321.1852002568337
18946,455.8859148929811
18947,505.4093122040879
18948,510.76398381881927
18949,451.73092380395474
18950,483.0103989741607
18951,476.90958459344233
18952,464.73721633263267
18953,475.56360156460266
18954,487.26780181538106
18955,517.0403612032991
18956,496.85793089586224
18957,463.7643046867861
18958,465.4467834728356
18959,454.4448352371042
18960,426.57202924566866
18961,340.4267964416494
18962,288.10592379000025
18963,238.05163197330364
18964,200.36877802497736
18965,179.36310747764014
18966,192.8640454945322
18967,223.6713515589051
18968,257.5715170903708
18969,332.8386779941995
18970,472.42670306047995
18971,523.7469447080699
18972,529.2958984578538
18973,468.1209575278609
18974,500.53533762905687
18975,494.2131690124999
18976,481.59915393102443
18977,492.81835003714434
18978,504.94721069240916
18979,535.7999999842395
18980,514.8852958918164
18981,480.5909423890549
18982,482.3344661082493
18983,470.9333370923007
18984,407.20243562260725
18985,324.9688473652981
18986,275.02373770743566
18987,227.24228898664956
18988,191.27052136722995
18989,171.21866699720127
18990,184.10656040500402
18991,213.51498197115183
18992,245.8758238126415
18993,317.7252868368254
18994,450.97496073422866
18995,499.9648755971278
18996,505.2618649146525
18997,446.86472858620414
18998,477.8072508836573
18999,471.77215649729715
19000,459.73091302139414
19001,470.4406728437116
19002,482.0187915705414
19003,511.47063108191503
19004,491.5056126023371
19005,458.76848190222574
19006,460.4328364692076
19007,449.549404865988
19008,392.77562669911924
19009,313.4554990724348
19010,265.27989885425666
19011,219.19130305005064
19012,184.49398217428077
19013,165.15254661870662
19014,177.58383378019272
19015,205.95034193531805
19016,237.1646688225527
19017,306.4685712517459
19018,434.9973313817852
19019,482.2515784807517
19020,487.36090032365337
19021,431.0327209900256
19022,460.87897809418837
19023,455.0577015682595
19024,443.4430683078932
19025,453.7733911596612
19026,464.94130775616725
19027,493.3496955985297
19028,474.0920194174289
19029,442.514735240808
19030,444.1201232515558
19031,433.6222816508406
19032,277.48252327804937
19033,221.44557071670897
19034,187.41115971896411
19035,154.85114583630562
19036,130.33867741124195
19037,116.67461585303394
19038,125.45689432115691
19039,145.49686046065767
19040,167.54871296455735
19041,216.5095455922897
19042,307.3107110678725
19043,340.694217653606
19044,344.30377848385086
19045,304.5098496586116
19046,325.59520773255514
19047,321.48267531121064
19048,313.2773348446434
19049,320.575354009619
19050,328.4651044582413
19051,348.53465716192454
19052,334.9297687320809
19053,312.62149933860127
19054,313.75565096559075
19055,306.33928554388604
19056,276.5298088340356
19057,220.68525474692336
19058,186.7676982255182
19059,154.3194765925367
19060,129.8911698020549
19061,116.27402272572708
19062,125.02614793068562
19063,144.99730842083198
19064,166.97344762160344
19065,215.7661770769834
19066,306.2555838844529
19067,339.524470823009
19068,343.1216385097185
19069,303.46433901279863
19070,324.4773021663092
19071,320.3788898019435
19072,312.2017217272379
19073,319.4746837167596
19074,327.3373453270534
19075,347.3379907982385
19076,333.7798136839876
19077,311.5481379808818
19078,312.6783955873616
19079,305.2874936736856
19080,424.99799036746924
19081,339.1706310673571
19082,287.04282097501505
19083,237.17322809762666
19084,199.6294228282797
19085,178.70126261879247
19086,192.1523825513429
19087,222.84601051646564
19088,256.62108538359905
19089,331.6105125651211
19090,470.6834617161477
19091,521.8143331048982
19092,527.3428113702699
19093,466.3936042643294
19094,498.6883762079482
19095,492.389536217074
19096,479.82206649907096
19097,490.9998640847946
19098,503.0839695828744
19099,533.8229129436152
19100,512.985383525363
19101,478.8175752295424
19102,480.55466539489134
19103,469.1956062266968
19104,415.35068267951357
19105,331.4715748111246
19106,280.5270480153113
19107,231.78947768312435
19108,195.0979038346764
19109,174.6448056383276
19110,187.7905897912318
19111,217.78748299583688
19112,250.79587532137697
19113,324.0830683894196
19114,459.99910959749025
19115,509.9693278541777
19116,515.372311571149
19117,455.80663042913017
19118,487.36832219657435
19119,481.2124636993693
19120,468.9302712061452
19121,479.85433664483
19122,491.66413711908393
19123,521.7053170754676
19124,501.34079238267526
19125,467.9485815417222
19126,469.64624035989624
19127,458.54502791409794
19128,430.285989105301
19129,343.39073071404715
19130,290.6143250983807
19131,240.12423435942873
19132,202.1132937167921
19133,180.9247367824233
19134,194.5432210480715
19135,225.61875168007205
19136,259.8140698361517
19137,335.7365461267854
19138,476.53989776498906
19139,528.3069603581597
19140,533.9042262101835
19141,472.1966641530363
19142,504.8932608514705
19143,498.5160481184269
19144,485.7922088045369
19145,497.1090851173717
19146,509.34354599611197
19147,540.4649558564081
19148,519.3681573786293
19149,484.775219243991
19150,486.53392299531004
19151,475.03352976929443
19152,410.9163954822395
19153,327.9327816376958
19154,277.5321390158161
19155,229.3148913727747
19156,193.0150370590447
19157,172.78029630198444
19158,185.78573595854334
19159,215.46238209231882
19160,248.11837655842248
19161,320.62315496941125
19162,455.0881554387379
19163,504.5248912472175
19164,509.87019266698235
19165,450.9404352113795
19166,482.16517410607094
19167,476.07503560322414
19168,463.92396789490664
19169,474.73140792393895
19170,486.41512687424415
19171,516.1355869540836
19172,495.98847408915015
19173,462.95275875716186
19174,464.6322933562683
19175,453.6495975429817
19176,396.4895865587515
19177,316.41943334483256
19178,267.78830016263714
19179,221.26390543617572
19180,186.2384978660955
19181,166.7141759234898
19182,179.263009333732
19183,207.89774205648507
19184,239.40722156833365
19185,309.3664393843318
19186,439.1105260862944
19187,486.8115941308415
19188,491.9692280759832
19189,435.108427615201
19190,465.236901316602
19191,459.3605806741865
19192,447.63612318140576
19193,458.06412623988854
19194,469.33764305986995
19195,498.01465147069825
19196,478.57488090424187
19197,446.69901209574425
19198,448.3195801386166
19199,437.72247432783445
19200,281.19648313768164
19201,224.4095049891067
19202,189.91956102734457
19203,156.92374822243073
19204,132.08319310305671
19205,118.23624515781711
19206,127.13606987469622
19207,147.44426058182466
19208,169.79126571033828
19209,219.40741372487562
19210,311.42390577238166
19211,345.25423330369586
19212,348.9121062361807
19213,308.585556283787
19214,329.9531309549687
19215,325.78555441713763
19216,317.4703897181559
19217,324.86608908984635
19218,332.8614397619441
19219,353.1996130340931
19220,339.4126302188939
19221,316.8057761935374
19222,317.9551078526515
19223,310.4394782208798
19224,280.2437686936678
19225,223.6491890193211
19226,189.27609953389862
19227,156.3920789786618
19228,131.63568549386966
19229,117.83565203051026
19230,126.70532348422492
19231,146.94470854199895
19232,169.21600036738437
19233,218.6640452095693
19234,310.3687785889621
19235,344.0844864730987
19236,347.72996626204826
19237,307.54004563797406
19238,328.8352253887228
19239,324.6817689078705
19240,316.3947766007504
19241,323.7654187969869
19242,331.7336806307562
19243,352.002946670407
19244,338.2626751708006
19245,315.7324148358179
19246,316.8778524744223
19247,309.3876863506794
19248,428.71195022710157
19249,342.1345653397548
19250,289.5512222833954
19251,239.24583048375175
19252,201.37393852009447
19253,180.26289192357564
19254,193.8315581048822
19255,224.79341063763263
19256,258.86363812938
19257,334.50838069770697
19258,474.79665642065686
19259,526.3743487549881
19260,531.9511391225998
19261,470.46931088950475
19262,503.0462994303617
19263,496.692415323001
19264,484.0151213725834
19265,495.29059916502194
19266,507.4803048865772
19267,538.4878688157837
19268,517.4682450121761
19269,483.0018520844785
19270,484.7541222819521
19271,473.2957989036905
19272,419.0646425391459
19273,334.43550908352233
19274,283.03544932369175
19275,233.86208006924943
19276,196.84241952649117
19277,176.20643494311076
19278,189.46976534477113
19279,219.7348831170039
19280,253.03842806715792
19281,326.98093652200555
19282,464.1123043019995
19283,514.5293435042674
19284,519.9806393234788
19285,459.8823370543056
19286,491.7262454189879
19287,485.5153428052964
19288,473.1233260796578
19289,484.1450717250574
19290,496.0604724227867
19291,526.3702729476362
19292,505.8236538694883
19293,472.1328583966583
19294,473.845697246957
19295,462.64522059109174
19296,433.9999489649332
19297,346.3546649864449
19298,293.12272640676105
19299,242.19683674555387
19300,203.85780940860684
19301,182.48636608720648
19302,196.22239660161085
19303,227.56615180123907
19304,262.05662258193263
19305,338.6344142593713
19306,480.65309246949835
19307,532.8669760082495
19308,538.5125539625134
19309,476.2723707782117
19310,509.25118407388413
19311,502.81892722435396
19312,489.9852636780495
19313,501.39982019759896
19314,513.7398812998148
19315,545.1299117285766
19316,523.8510188654425
19317,488.9594960989271
19318,490.7333798823706
19319,479.1337224462883
19320,414.6303553418718
19321,330.8967159100936
19322,280.0405403241965
19323,231.38749375889978
19324,194.75955275085946
19325,174.34192560676763
19326,187.46491151208264
19327,217.40978221348584
19328,250.36092930420338
19329,323.5210231019971
19330,459.20135014324705
19331,509.0849068973073
19332,514.4785204193122
19333,455.0161418365549
19334,486.5230973284845
19335,480.3779147091511
19336,468.11702276841913
19337,479.0221430041662
19338,490.81146217794696
19339,520.800542826252
19340,500.47133557596317
19341,467.137035612098
19342,468.83175024332905
19343,457.7497902199756
19344,400.2035464183837
19345,319.3833676172303
19346,270.2967014710175
19347,223.33650782230083
19348,187.98301355791028
19349,168.275805228273
19350,180.9421848872713
19351,209.845142177652
19352,241.64977431411455
19353,312.2643075169177
19354,443.22372079080355
19355,491.3716097809313
19356,496.577555828313
19357,439.18413424037635
19358,469.59482453901563
19359,463.6634597801136
19360,451.8291780549183
19361,462.35486132011584
19362,473.7339783635728
19363,502.67960734286675
19364,483.0577423910549
19365,450.88328895068037
19366,452.51903702567733
19367,441.8226670048282
19368,284.9104429973139
19369,227.37343926150442
19370,192.427962335725
19371,158.99635060855584
19372,133.82770879487146
19373,119.79787446260029
19374,128.81524542823553
19375,149.3916607029917
19376,172.0338184561192
19377,222.30528185746152
19378,315.5371004768909
19379,349.81424895378564
19380,353.5204339885105
19381,312.6612629089624
19382,334.3110541773823
19383,330.0884335230647
19384,321.66344459166845
19385,329.15682417007366
19386,337.2577750656469
19387,357.86456890626164
19388,343.89549170570695
19389,320.9900530484735
19390,322.15456473971216
19391,314.5396708978736
19392,283.95772855330006
19393,226.61312329171886
19394,191.78450084227904
19395,158.46468136478688
19396,133.38020118568443
19397,119.39728133529343
19398,128.38449903776424
19399,148.89210866316597
19400,171.45855311316532
19401,221.5619133421552
19402,314.48197329347136
19403,348.64450212318854
19404,352.3382940143781
19405,311.61575226314943
19406,333.1931486111364
19407,328.9846480137975
19408,320.58783147426294
19409,328.05615387721423
19410,336.13001593445904
19411,356.6679025425756
19412,342.7455366576136
19413,319.916691690754
19414,321.077309361483
19415,313.4878790276732
19416,432.4259100867338
19417,345.0984996121525
19418,292.0596235917759
19419,241.31843286987683
19420,203.11845421190924
19421,181.8245212283588
19422,195.5107336584215
19423,226.74081075879965
19424,261.1061908751609
19425,337.40624883029284
19426,478.909851125166
19427,530.9343644050779
19428,536.5594668749295
19429,474.5450175146801
19430,507.4042226527754
19431,500.995294428928
19432,488.208176246096
19433,499.58133424524925
19434,511.87664019028
19435,543.1528246879523
19436,521.951106498989
19437,487.18612893941463
19438,488.95357916901287
19439,477.3959915806844
19440,422.77860239877805
19441,337.3994433559201
19442,285.54385063207224
19443,235.93468245537457
19444,198.58693521830594
19445,177.76806424789393
19446,191.14894089831046
19447,221.6822832381709
19448,255.28098081293888
19449,329.8788046545914
19450,468.2254990065087
19451,519.0893591543572
19452,524.5889670758086
19453,463.95804367948097
19454,496.08416864140156
19455,489.8182219112234
19456,477.3163809531702
19457,488.43580680528464
19458,500.4568077264895
19459,531.0352288198046
19460,510.3065153563013
19461,476.31713525159444
19462,478.0451541340177
19463,466.7454132680855
19464,437.71390882456546
19465,349.3185992588426
19466,295.6311277151415
19467,244.26943913167895
19468,205.6023251004216
19469,184.04799539198967
19470,197.90157215515012
19471,229.51355192240607
19472,264.2991753277136
19473,341.5322823919572
19474,484.7662871740075
19475,537.4269916583393
19476,543.1208817148432
19477,480.3480774033872
19478,513.6091072962977
19479,507.12180633028095
19480,494.17831855156203
19481,505.6905552778263
19482,518.1362166035176
19483,549.7948676007452
19484,528.3338803522554
19485,493.1437729538632
19486,494.9328367694314
19487,483.23391512328203
19488,418.344315201504
19489,333.8606501824913
19490,282.54894163257694
19491,233.4600961450249
19492,196.50406844267422
19493,175.9035549115508
19494,189.14408706562196
19495,219.3571823346528
19496,252.60348204998434
19497,326.41889123458304
19498,463.3145448477562
19499,513.6449225473971
19500,519.086848171642
19501,459.0918484617303
19502,490.88102055089814
19503,484.68079381507823
19504,472.3100776419317
19505,483.31287808439356
19506,495.2077974816498
19507,525.4654986984206
19508,504.9541970627762
19509,471.3213124670342
19510,473.0312071303898
19511,461.8499828969693
19512,403.91750627801605
19513,322.34730188962806
19514,272.805102779398
19515,225.40911020842591
19516,189.72752924972502
19517,169.83743453305615
19518,182.62136044081063
19519,211.79254229881903
19520,243.89232705989554
19521,315.1621756495036
19522,447.3369154953128
19523,495.931625431021
19524,501.1858835806428
19525,443.2598408655518
19526,473.95274776142924
19527,467.9663388860406
19528,456.0222329284308
19529,466.6455964003432
19530,478.1303136672757
19531,507.34456321503524
19532,487.5406038778679
19533,455.0675658056165
19534,456.71849391273804
19535,445.922859681822
19536,288.6244028569461
19537,230.33737353390217
19538,194.93636364410543
19539,161.06895299468096
19540,135.57222448668622
19541,121.35950376738347
19542,130.49442098177482
19543,151.33906082415865
19544,174.27637120190013
19545,225.2031499900474
19546,319.6502951814001
19547,354.37426460387536
19548,358.12876174084033
19549,316.7369695341378
19550,338.66897739979595
19551,334.3913126289917
19552,325.856499465181
19553,333.44755925030097
19554,341.6541103693497
19555,362.5295247784302
19556,348.37835319251997
19557,325.1743299034096
19558,326.3540216267729
19559,318.6398635748674
19560,287.6716884129323
19561,229.5770575641166
19562,194.29290215065947
19563,160.53728375091197
19564,135.12471687749917
