Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO49,OUT018,713.8586545454549
FDS35,OUT049,1103.1862133333336
DRK39,OUT045,1435.9121343749991
DRI39,OUT049,796.6402682539683
FDV04,OUT017,2503.501336448598
NCN14,OUT035,3384.1080642424213
FDH08,OUT013,3643.5197259842525
FDS20,OUT046,3384.1080642424213
FDV40,OUT049,1103.1862133333336
FDZ48,OUT010,281.4820818181816
FDS24,OUT027,2517.8820884848496
FDK44,OUT049,2552.0052351851864
FDS48,OUT045,3053.0998777777777
FDK26,OUT010,482.6995426229507
FDD23,OUT045,3391.5912527272735
NCH54,OUT017,2644.4778427083343
NCP14,OUT010,219.21852093023253
FDM60,OUT010,92.67548155339807
FDV24,OUT017,2503.501336448598
FDH08,OUT018,3327.9525829268296
FDS12,OUT027,3242.0620715328478
FDR39,OUT027,5329.314724444444
FDP12,OUT027,1378.2631852760744
DRF60,OUT027,6280.890880000001
FDC09,OUT035,1682.212238235294
FDF50,OUT018,2893.83982589928
FDG28,OUT035,4340.218358415842
NCE19,OUT017,935.0323883040935
NCM53,OUT010,281.4820818181816
NCN18,OUT049,1879.2570116129027
FDF32,OUT035,3130.0049049504946
FDF11,OUT013,3945.4325672131154
DRI59,OUT049,4340.218358415842
NCG54,OUT035,2644.4778427083343
FDM44,OUT046,1573.0706258064515
FDT57,OUT018,3327.9525829268296
FDV24,OUT046,2503.501336448598
FDI50,OUT019,584.7577647727271
FDS09,OUT035,713.8586545454549
NCC31,OUT027,4117.3177126315795
FDQ07,OUT019,584.7577647727271
FDC22,OUT017,3391.5912527272735
FDZ56,OUT046,2644.4778427083343
FDZ40,OUT019,165.91858165137612
FDS46,OUT027,3242.0620715328478
DRD24,OUT045,1827.8328454545453
FDV45,OUT017,2939.348476190475
FDL26,OUT045,3053.0998777777777
FDA56,OUT018,1752.2524400000002
FDN27,OUT046,1922.1493817142864
FDM20,OUT049,4340.218358415842
FDO16,OUT017,1435.9121343749991
FDL03,OUT035,3130.0049049504946
FDE58,OUT046,1922.1493817142864
FDI02,OUT027,3242.0620715328478
NCC55,OUT019,92.67548155339807
FDR03,OUT018,3327.9525829268296
FDB14,OUT017,1284.7897668711655
FDR45,OUT013,3945.4325672131154
NCN07,OUT017,2243.6695967213113
FDM51,OUT019,219.21852093023253
FDT52,OUT027,6280.890880000001
FDL26,OUT046,3053.0998777777777
NCZ42,OUT046,3945.4325672131154
DRI47,OUT019,346.8972837209302
FDW40,OUT013,2309.2007980000008
FDN34,OUT046,3053.0998777777777
FDS01,OUT035,2778.5893175257743
NCG55,OUT045,1827.8328454545453
FDC11,OUT035,1284.7897668711655
FDX35,OUT018,3327.9525829268296
NCB06,OUT046,2644.4778427083343
FDR09,OUT019,584.7577647727271
FDC53,OUT017,1573.0706258064515
FDY45,OUT013,4433.30403265306
FDA22,OUT010,425.9355914529916
FDE02,OUT035,1573.0706258064515
FDW21,OUT045,1461.8437960000008
FDV34,OUT046,1103.1862133333336
FDS59,OUT049,1879.2570116129027
NCW17,OUT017,2243.6695967213113
NCK54,OUT046,1922.1493817142864
FDG17,OUT019,584.7577647727271
FDG35,OUT017,3259.562084905661
FDD08,OUT010,92.67548155339807
NCO07,OUT017,3643.5197259842525
FDJ10,OUT010,281.4820818181816
FDW36,OUT017,1573.0706258064515
FDW21,OUT010,219.21852093023253
FDY19,OUT017,1922.1493817142864
DRE03,OUT013,798.2176035398229
NCC55,OUT049,677.1027476190474
FDH52,OUT010,165.91858165137612
FDO09,OUT017,4034.300306896551
FDU43,OUT045,4340.218358415842
FDX09,OUT010,425.9355914529916
FDH40,OUT019,219.21852093023253
FDW58,OUT017,1573.0706258064515
FDC47,OUT017,3737.2957751824797
NCR41,OUT035,1461.8437960000008
DRG49,OUT035,3737.2957751824797
FDC52,OUT027,4117.3177126315795
FDY13,OUT046,1103.1862133333336
FDY35,OUT013,507.04640366972495
FDI35,OUT017,3384.1080642424213
NCU18,OUT049,2309.2007980000008
FDY33,OUT018,2232.8470218487396
FDC15,OUT027,4117.3177126315795
FDU01,OUT049,2752.9709346534655
NCU42,OUT046,2649.110232432434
NCV29,OUT018,3259.562084905661
NCY30,OUT017,3384.1080642424213
FDQ46,OUT049,1649.2997860000003
FDG58,OUT027,4117.3177126315795
FDK33,OUT017,3643.5197259842525
NCD07,OUT045,1827.8328454545453
NCX29,OUT027,4117.3177126315795
NCT42,OUT013,2649.110232432434
DRN59,OUT035,798.2176035398229
FDI44,OUT035,1284.7897668711655
FDA45,OUT049,2552.0052351851864
FDP31,OUT045,1103.1862133333336
FDY01,OUT046,1922.1493817142864
FDT09,OUT018,1752.2524400000002
DRH03,OUT027,2517.8820884848496
FDA36,OUT018,2752.9709346534655
NCF31,OUT017,2286.413267368421
FDG14,OUT049,2286.413267368421
FDG28,OUT027,6280.890880000001
FDU14,OUT049,4433.30403265306
FDY47,OUT019,281.4820818181816
FDI56,OUT049,1458.4550080536912
DRD01,OUT013,796.6402682539683
FDM22,OUT046,935.0323883040935
FDH33,OUT013,507.04640366972495
DRZ24,OUT013,1922.1493817142864
NCQ38,OUT046,1682.212238235294
FDO16,OUT027,2517.8820884848496
FDU07,OUT027,4117.3177126315795
NCB07,OUT013,2893.83982589928
FDU48,OUT045,1827.8328454545453
NCM43,OUT045,2644.4778427083343
FDR31,OUT010,346.8972837209302
DRK49,OUT018,507.04640366972495
NCI30,OUT010,584.7577647727271
DRD60,OUT017,3384.1080642424213
NCG19,OUT046,3454.0625591549287
FDH12,OUT035,1573.0706258064515
FDM32,OUT035,1284.7897668711655
FDM27,OUT035,3053.0998777777777
NCU53,OUT027,4117.3177126315795
NCQ18,OUT046,1879.2570116129027
FDS10,OUT013,2552.0052351851864
FDB33,OUT027,4117.3177126315795
FDI12,OUT013,1435.9121343749991
NCW42,OUT013,4340.218358415842
NCC06,OUT018,1752.2524400000002
FDW02,OUT017,1987.2510486486474
NCD43,OUT017,1682.212238235294
FDM57,OUT018,1202.6567333333332
FDA58,OUT017,3737.2957751824797
FDK56,OUT046,3384.1080642424213
FDP52,OUT045,4340.218358415842
FDW20,OUT018,1752.2524400000002
FDS52,OUT049,1573.0706258064515
NCT29,OUT018,1752.2524400000002
NCL54,OUT013,2552.0052351851864
FDC05,OUT045,3130.0049049504946
FDF34,OUT035,2752.9709346534655
FDP03,OUT027,3242.0620715328478
FDD32,OUT010,219.21852093023253
FDZ10,OUT045,1827.8328454545453
FDZ40,OUT035,935.0323883040935
FDD51,OUT018,507.04640366972495
NCY30,OUT019,425.9355914529916
FDP58,OUT017,3737.2957751824797
FDV49,OUT017,4433.30403265306
FDY24,OUT019,165.91858165137612
NCO55,OUT017,1879.2570116129027
FDR13,OUT017,1922.1493817142864
FDS51,OUT017,935.0323883040935
FDP26,OUT045,1461.8437960000008
NCB54,OUT027,3242.0620715328478
FDF32,OUT017,3130.0049049504946
FDN31,OUT018,2893.83982589928
DRM48,OUT017,583.8145788617886
FDN20,OUT049,2453.7477006992995
DRL01,OUT046,3454.0625591549287
FDV56,OUT049,1682.212238235294
DRH13,OUT027,2517.8820884848496
FDA03,OUT017,2453.7477006992995
FDF47,OUT027,5329.314724444444
FDX32,OUT046,3053.0998777777777
FDX57,OUT049,1879.2570116129027
NCA30,OUT045,2939.348476190475
FDO49,OUT013,713.8586545454549
FDL04,OUT019,219.21852093023253
DRM48,OUT035,583.8145788617886
FDR16,OUT013,3454.0625591549287
NCC19,OUT018,2893.83982589928
NCE42,OUT045,3945.4325672131154
FDY24,OUT017,935.0323883040935
FDH19,OUT049,2778.5893175257743
FDJ46,OUT013,2552.0052351851864
FDN45,OUT010,584.7577647727271
FDY08,OUT035,2142.7435709401702
FDZ37,OUT035,1435.9121343749991
NCT30,OUT045,798.2176035398229
DRY23,OUT018,507.04640366972495
NCZ30,OUT018,1752.2524400000002
FDC44,OUT018,1752.2524400000002
FDB45,OUT035,1573.0706258064515
FDY04,OUT013,2644.4778427083343
FDM27,OUT046,3053.0998777777777
FDZ43,OUT017,4340.218358415842
FDT39,OUT019,346.8972837209302
NCC06,OUT019,281.4820818181816
FDL15,OUT027,4117.3177126315795
FDL57,OUT017,4034.300306896551
FDU08,OUT046,1573.0706258064515
FDK40,OUT017,4433.30403265306
FDQ12,OUT010,584.7577647727271
FDS48,OUT017,3053.0998777777777
FDP09,OUT045,3643.5197259842525
FDW21,OUT049,1461.8437960000008
FDY25,OUT035,3384.1080642424213
DRE13,OUT017,1458.4550080536912
FDV43,OUT019,92.67548155339807
FDD22,OUT045,1649.2997860000003
FDM46,OUT019,219.21852093023253
NCO30,OUT010,482.6995426229507
FDM25,OUT046,2778.5893175257743
NCN41,OUT049,1987.2510486486474
FDU24,OUT045,1435.9121343749991
FDZ50,OUT046,3384.1080642424213
FDP45,OUT013,4034.300306896551
NCM54,OUT045,1827.8328454545453
FDW10,OUT019,425.9355914529916
FDP20,OUT017,1987.2510486486474
FDK32,OUT046,3053.0998777777777
FDN52,OUT049,1202.6567333333332
FDM58,OUT045,1879.2570116129027
FDZ46,OUT027,3242.0620715328478
NCA18,OUT018,1752.2524400000002
FDD35,OUT046,2243.6695967213113
NCK31,OUT035,713.8586545454549
FDI40,OUT027,2517.8820884848496
FDT50,OUT019,219.21852093023253
NCT06,OUT046,3053.0998777777777
FDT31,OUT035,2752.9709346534655
FDT45,OUT049,796.6402682539683
FDT13,OUT045,2939.348476190475
FDO50,OUT045,1284.7897668711655
NCU18,OUT010,281.4820818181816
NCR54,OUT049,3130.0049049504946
NCO18,OUT018,2778.5893175257743
FDU09,OUT045,935.0323883040935
FDT13,OUT018,2893.83982589928
FDE09,OUT046,1649.2997860000003
NCK53,OUT019,219.21852093023253
FDG45,OUT049,3454.0625591549287
DRH15,OUT035,677.1027476190474
FDO21,OUT019,584.7577647727271
FDD14,OUT027,5329.314724444444
FDC09,OUT046,1682.212238235294
FDH45,OUT027,1378.2631852760744
FDV32,OUT046,1103.1862133333336
FDG12,OUT035,2243.6695967213113
FDS32,OUT013,2309.2007980000008
NCL55,OUT018,3327.9525829268296
DRE01,OUT035,3737.2957751824797
DRE15,OUT049,1202.6567333333332
NCL42,OUT045,4340.218358415842
FDP31,OUT013,1103.1862133333336
FDN33,OUT018,1202.6567333333332
FDZ59,OUT046,2503.501336448598
FDE45,OUT010,425.9355914529916
FDJ07,OUT013,1922.1493817142864
FDQ45,OUT018,2752.9709346534655
FDM33,OUT027,5329.314724444444
FDO15,OUT010,165.91858165137612
FDM46,OUT013,1458.4550080536912
FDR03,OUT045,3945.4325672131154
FDY49,OUT018,2232.8470218487396
FDQ60,OUT045,1827.8328454545453
FDW10,OUT049,3259.562084905661
FDO51,OUT049,677.1027476190474
FDJ40,OUT018,1372.6884907407414
FDS20,OUT018,3384.1080642424213
FDU45,OUT013,1922.1493817142864
FDV02,OUT035,2644.4778427083343
FDN09,OUT046,3945.4325672131154
NCM55,OUT027,5329.314724444444
FDN23,OUT018,2232.8470218487396
FDY31,OUT010,346.8972837209302
FDW03,OUT010,219.21852093023253
FDD14,OUT046,3384.1080642424213
FDV23,OUT017,2142.7435709401702
DRI03,OUT045,2552.0052351851864
FDN13,OUT035,1573.0706258064515
FDF45,OUT027,1378.2631852760744
FDU46,OUT035,1435.9121343749991
FDB57,OUT049,3643.5197259842525
FDV12,OUT049,1879.2570116129027
FDQ58,OUT013,2649.110232432434
NCA18,OUT017,1922.1493817142864
FDH52,OUT049,796.6402682539683
FDM24,OUT018,2232.8470218487396
NCP43,OUT027,5329.314724444444
NCO18,OUT019,425.9355914529916
FDM32,OUT017,1284.7897668711655
NCL07,OUT017,583.8145788617886
FDK03,OUT013,4034.300306896551
FDP59,OUT017,1879.2570116129027
FDQ24,OUT049,4433.30403265306
FDQ16,OUT018,1372.6884907407414
FDU44,OUT013,2644.4778427083343
FDH28,OUT010,92.67548155339807
FDV28,OUT019,92.67548155339807
FDM22,OUT045,935.0323883040935
FDR56,OUT046,3130.0049049504946
FDV39,OUT049,2752.9709346534655
FDU37,OUT019,165.91858165137612
FDQ11,OUT010,584.7577647727271
FDX02,OUT045,4340.218358415842
NCS42,OUT018,1202.6567333333332
FDY57,OUT027,2517.8820884848496
FDB21,OUT049,3454.0625591549287
FDE28,OUT017,3737.2957751824797
FDQ55,OUT017,1922.1493817142864
FDA48,OUT049,3454.0625591549287
FDZ19,OUT045,2778.5893175257743
NCC43,OUT045,4034.300306896551
NCV18,OUT046,1458.4550080536912
NCA42,OUT018,2232.8470218487396
FDY45,OUT046,4433.30403265306
NCC30,OUT045,2778.5893175257743
FDM57,OUT013,1458.4550080536912
FDL09,OUT010,425.9355914529916
FDB09,OUT027,3242.0620715328478
FDT44,OUT035,2142.7435709401702
NCT06,OUT027,4117.3177126315795
FDX26,OUT049,3384.1080642424213
FDK32,OUT013,3053.0998777777777
DRA12,OUT046,2309.2007980000008
FDO46,OUT010,482.6995426229507
FDE52,OUT013,1435.9121343749991
NCH42,OUT045,3643.5197259842525
FDV08,OUT035,677.1027476190474
FDB47,OUT018,3327.9525829268296
FDC28,OUT010,281.4820818181816
FDD22,OUT046,1922.1493817142864
FDS07,OUT027,3242.0620715328478
DRI13,OUT045,3945.4325672131154
FDG32,OUT018,3327.9525829268296
FDU14,OUT017,4433.30403265306
FDD28,OUT019,165.91858165137612
NCP41,OUT017,1682.212238235294
FDS08,OUT049,2778.5893175257743
FDX47,OUT045,2286.413267368421
FDC53,OUT019,219.21852093023253
FDQ19,OUT035,3945.4325672131154
FDL14,OUT045,2286.413267368421
FDM33,OUT019,584.7577647727271
FDA51,OUT045,1827.8328454545453
FDZ27,OUT018,713.8586545454549
FDT04,OUT046,677.1027476190474
DRC13,OUT049,2243.6695967213113
FDR16,OUT027,5329.314724444444
FDQ03,OUT027,6280.890880000001
FDE38,OUT035,2286.413267368421
DRH23,OUT027,1378.2631852760744
FDT11,OUT019,482.6995426229507
FDD09,OUT035,2552.0052351851864
FDR40,OUT045,1435.9121343749991
FDX07,OUT017,3384.1080642424213
FDR07,OUT035,1573.0706258064515
FDA51,OUT017,1922.1493817142864
FDT59,OUT019,584.7577647727271
FDF20,OUT017,3130.0049049504946
FDR13,OUT045,1827.8328454545453
FDY26,OUT049,3945.4325672131154
FDW04,OUT017,1987.2510486486474
FDK52,OUT017,3737.2957751824797
FDN60,OUT049,2644.4778427083343
FDM09,OUT019,425.9355914529916
FDP46,OUT049,1202.6567333333332
FDB50,OUT019,165.91858165137612
NCQ29,OUT049,4034.300306896551
FDP16,OUT027,6280.890880000001
FDX33,OUT018,2232.8470218487396
FDP07,OUT010,482.6995426229507
FDN22,OUT046,4034.300306896551
FDF39,OUT049,4034.300306896551
FDS21,OUT017,935.0323883040935
NCM42,OUT013,1682.212238235294
FDK50,OUT019,425.9355914529916
DRF13,OUT027,4117.3177126315795
FDH35,OUT018,2232.8470218487396
FDP60,OUT018,1372.6884907407414
DRJ49,OUT027,3242.0620715328478
NCT42,OUT019,346.8972837209302
FDE38,OUT049,2286.413267368421
FDI04,OUT049,3130.0049049504946
NCH54,OUT045,2644.4778427083343
FDT56,OUT049,796.6402682539683
DRD15,OUT018,3327.9525829268296
FDV58,OUT013,2893.83982589928
FDP21,OUT049,3391.5912527272735
FDH05,OUT013,3454.0625591549287
FDR10,OUT027,4117.3177126315795
NCP06,OUT045,2453.7477006992995
FDF33,OUT049,1649.2997860000003
DRK37,OUT013,2893.83982589928
DRH49,OUT045,1284.7897668711655
FDT58,OUT013,2286.413267368421
FDD41,OUT018,1372.6884907407414
FDP40,OUT018,1372.6884907407414
FDM51,OUT027,2517.8820884848496
FDO45,OUT010,219.21852093023253
FDW33,OUT010,219.21852093023253
FDY24,OUT045,935.0323883040935
FDB10,OUT010,584.7577647727271
FDM40,OUT035,2309.2007980000008
NCI06,OUT017,3384.1080642424213
FDW12,OUT019,346.8972837209302
FDX48,OUT027,4117.3177126315795
NCW05,OUT027,2517.8820884848496
FDX27,OUT017,1461.8437960000008
DRM37,OUT045,3130.0049049504946
FDA38,OUT045,3643.5197259842525
FDR36,OUT046,677.1027476190474
FDZ45,OUT046,3130.0049049504946
FDG05,OUT017,2286.413267368421
FDK28,OUT013,4433.30403265306
FDV47,OUT045,1284.7897668711655
FDN21,OUT045,2453.7477006992995
FDP20,OUT027,3242.0620715328478
FDI35,OUT045,3384.1080642424213
DRY23,OUT013,507.04640366972495
FDA56,OUT017,2243.6695967213113
FDB09,OUT013,1987.2510486486474
NCO26,OUT027,3242.0620715328478
FDQ49,OUT018,2232.8470218487396
FDI52,OUT027,3242.0620715328478
FDZ44,OUT027,3242.0620715328478
FDZ09,OUT018,2232.8470218487396
FDY03,OUT049,1922.1493817142864
NCG42,OUT017,1987.2510486486474
DRI13,OUT027,5329.314724444444
FDQ32,OUT013,1987.2510486486474
FDW16,OUT035,1458.4550080536912
FDU27,OUT046,798.2176035398229
FDR28,OUT010,425.9355914529916
FDQ49,OUT010,346.8972837209302
FDS37,OUT046,1922.1493817142864
FDW26,OUT018,3327.9525829268296
FDX12,OUT018,3327.9525829268296
NCP06,OUT013,2453.7477006992995
FDW45,OUT010,346.8972837209302
NCN30,OUT049,1682.212238235294
FDN24,OUT049,796.6402682539683
NCL41,OUT027,1378.2631852760744
FDR02,OUT019,281.4820818181816
FDD09,OUT010,425.9355914529916
FDS33,OUT010,219.21852093023253
FDU22,OUT045,1827.8328454545453
FDI53,OUT013,2503.501336448598
DRH01,OUT049,2778.5893175257743
FDX32,OUT013,2309.2007980000008
NCP30,OUT018,507.04640366972495
FDB60,OUT045,3391.5912527272735
FDB14,OUT049,1202.6567333333332
NCP02,OUT035,935.0323883040935
FDJ10,OUT017,2309.2007980000008
FDG34,OUT046,1682.212238235294
NCB18,OUT017,1458.4550080536912
FDM16,OUT049,1103.1862133333336
FDW25,OUT018,1202.6567333333332
FDB35,OUT010,219.21852093023253
DRN11,OUT013,2309.2007980000008
FDF41,OUT019,584.7577647727271
FDH16,OUT045,1435.9121343749991
NCQ50,OUT018,3327.9525829268296
DRH23,OUT018,796.6402682539683
DRJ37,OUT013,2286.413267368421
DRJ24,OUT027,5329.314724444444
FDY16,OUT035,3384.1080642424213
FDQ27,OUT045,1879.2570116129027
FDZ33,OUT045,2503.501336448598
FDF29,OUT045,1827.8328454545453
FDA08,OUT049,2286.413267368421
FDG31,OUT046,1103.1862133333336
FDE34,OUT019,482.6995426229507
NCR30,OUT027,1378.2631852760744
FDV33,OUT035,4034.300306896551
DRZ24,OUT018,1752.2524400000002
NCL54,OUT035,2552.0052351851864
FDR12,OUT049,2778.5893175257743
NCC54,OUT046,3454.0625591549287
DRN59,OUT013,798.2176035398229
FDX50,OUT019,281.4820818181816
FDV31,OUT027,5329.314724444444
NCA29,OUT027,4117.3177126315795
FDW60,OUT049,3259.562084905661
FDX08,OUT017,3384.1080642424213
DRD49,OUT013,3454.0625591549287
FDD33,OUT046,3454.0625591549287
FDW35,OUT013,507.04640366972495
FDJ36,OUT017,1879.2570116129027
FDV51,OUT035,2644.4778427083343
FDW36,OUT046,1649.2997860000003
FDH35,OUT046,2453.7477006992995
NCS30,OUT027,3242.0620715328478
FDN49,OUT017,677.1027476190474
FDL08,OUT018,3327.9525829268296
FDI09,OUT013,3454.0625591549287
FDP19,OUT018,1752.2524400000002
FDU21,OUT010,92.67548155339807
NCP41,OUT045,1682.212238235294
FDY10,OUT013,1922.1493817142864
FDP12,OUT018,507.04640366972495
NCN26,OUT049,1922.1493817142864
FDK44,OUT013,3259.562084905661
FDC28,OUT049,1461.8437960000008
FDJ41,OUT027,6280.890880000001
NCT29,OUT035,1987.2510486486474
NCH42,OUT019,584.7577647727271
FDU60,OUT018,2232.8470218487396
FDS02,OUT045,3391.5912527272735
FDC51,OUT046,2243.6695967213113
FDU03,OUT013,3384.1080642424213
FDX39,OUT045,4340.218358415842
NCY05,OUT010,92.67548155339807
NCL06,OUT027,6280.890880000001
FDD32,OUT035,1284.7897668711655
NCN41,OUT045,1827.8328454545453
NCX53,OUT049,2309.2007980000008
FDU57,OUT019,346.8972837209302
FDQ23,OUT046,1573.0706258064515
FDQ52,OUT045,4433.30403265306
FDC14,OUT045,677.1027476190474
FDY09,OUT035,2778.5893175257743
FDQ28,OUT045,2644.4778427083343
FDV25,OUT046,4340.218358415842
FDJ07,OUT035,1922.1493817142864
DRB25,OUT049,1573.0706258064515
FDK52,OUT019,584.7577647727271
FDY52,OUT027,1378.2631852760744
FDB28,OUT046,3391.5912527272735
FDT36,OUT035,583.8145788617886
FDV25,OUT017,4340.218358415842
NCN07,OUT027,3242.0620715328478
FDC57,OUT017,2939.348476190475
FDQ03,OUT018,3327.9525829268296
FDU23,OUT017,3053.0998777777777
NCX41,OUT035,3945.4325672131154
NCD06,OUT035,798.2176035398229
FDW08,OUT045,1461.8437960000008
NCU29,OUT017,2649.110232432434
NCE06,OUT013,2503.501336448598
FDV52,OUT010,281.4820818181816
FDB02,OUT017,3259.562084905661
NCR18,OUT045,677.1027476190474
FDK16,OUT049,1573.0706258064515
NCQ29,OUT010,584.7577647727271
FDZ01,OUT019,219.21852093023253
FDW27,OUT035,2503.501336448598
FDD17,OUT018,3327.9525829268296
FDW39,OUT013,2552.0052351851864
DRH59,OUT045,1103.1862133333336
FDS52,OUT013,1573.0706258064515
FDU40,OUT027,5329.314724444444
NCF54,OUT013,2778.5893175257743
FDH46,OUT045,1682.212238235294
NCP14,OUT049,1879.2570116129027
FDH50,OUT049,3384.1080642424213
DRF15,OUT010,346.8972837209302
FDV27,OUT027,2517.8820884848496
NCJ06,OUT049,2243.6695967213113
FDN02,OUT018,3327.9525829268296
FDQ51,OUT049,798.2176035398229
FDQ07,OUT017,3737.2957751824797
FDS45,OUT049,1682.212238235294
NCJ06,OUT045,1827.8328454545453
FDD36,OUT035,1922.1493817142864
FDY25,OUT045,3384.1080642424213
FDU52,OUT046,2286.413267368421
DRK47,OUT017,3737.2957751824797
